,sentiment,date,text
2961,1,tue dec 09 15:33:56 +0000 2014,-inch iphone five reasons apple won't make it - forbes aapl
2962,0,tue dec 09 15:37:19 +0000 2014,rt jpdesloges apple - fibonacci technicals levels - intraday update - $aapl aapl
2963,0,tue dec 09 15:41:08 +0000 2014,apple adds new apple tv channels for ufc the scene fusion and dailymotion aapl
2964,1,tue dec 09 15:43:57 +0000 2014,apple you suck
2965,1,tue dec 09 15:44:55 +0000 2014,rt bchmura apple you suck
2966,0,tue dec 09 15:45:00 +0000 2014,youtube apple tv app updated with streamlined interface video advertisements aapl
2967,0,tue dec 09 15:47:01 +0000 2014,report apple wants fashion and luxury experts to help sell the applewatch aapl
2968,0,tue dec 09 15:49:44 +0000 2014,apple ibooks picks operation paperclip as one of the top ten nonfiction books of the year bestbook ibooks
2969,1,tue dec 09 15:50:22 +0000 2014,apple 'hoarding' iphone  supply for its own stores $aapl aapl
2970,0,tue dec 09 15:52:31 +0000 2014, unfiltered quotes from apple co-founder steve wozniak aapl woz
2971,0,tue dec 09 15:52:55 +0000 2014,apple - fibonacci technicals levels - intraday update - $aapl aapl
2972,1,tue dec 09 15:54:01 +0000 2014,happy monday my camera on my fancy apple iphoneplus suddenly stopped working this weekend so instead - i meme
2973,0,tue dec 09 15:58:58 +0000 2014,apple inc plans to build research  development facility in japan aapl
2974,0,tue dec 09 15:59:02 +0000 2014,ios a visual history (via verge) apple ipaded edtech
2975,0,tue dec 09 16:00:12 +0000 2014,i'm going to check if i got it apple tv gets four new channels and youtube redesign via cultofmac
2976,0,tue dec 09 16:03:29 +0000 2014,first apple employee the remarkable odyssey of bill fernandez via techrepublic
2977,0,tue dec 09 16:05:27 +0000 2014,cnbctv cramer's view on apple  tesla aapl
2978,1,tue dec 09 16:10:20 +0000 2014,$aapl shares fall despite price target increases from bmo capital and citigroup apple aapl wallstreet nasdaq
2979,0,tue dec 09 16:15:02 +0000 2014,aapl-inch iphone  five reasons apple won't make it
2980,0,tue dec 09 16:16:02 +0000 2014,apple to open new research site in japan $aapl aapl
2981,0,tue dec 09 16:22:45 +0000 2014,apple inc seo a walk through the mystery of aapl
2982,1,tue dec 09 16:22:49 +0000 2014,no apple tv update for me yet
2983,0,tue dec 09 16:22:49 +0000 2014,dashlane introduces 'password changer' allowing users to change multiple passwords with one click [mac blog] aapl
2984,0,tue dec 09 16:28:42 +0000 2014,youtube on apple tv just got a whole lot better youtube apple youtube via mashable
2985,0,tue dec 09 16:29:26 +0000 2014,apple intraday comments - updated range - premium users aapl stockaction trading stocks mkt
2986,0,tue dec 09 16:34:20 +0000 2014,apple plans to build a technical center in yokohama japan adding 'dozens of jobs' aapl
2987,0,tue dec 09 16:35:11 +0000 2014,apple is reportedly hiring fashion-focused staff for its physical stores ftdaily fashiontech
2988,0,tue dec 09 16:37:01 +0000 2014,aapl ipad wins in ranking for best android tablets - seems reasonable right
2989,0,tue dec 09 16:40:22 +0000 2014,perceiving misalignment facebook vs apple ello aapl ello
2990,0,tue dec 09 16:49:04 +0000 2014,carlquintanilla thanks for all the aapl coverage we're all so deeply invested in this one stock; in my biz you can't ignore it
2991,0,tue dec 09 16:54:49 +0000 2014, to be the year of biometrics wearables cryptocurrency and streaming $aapl aapl
2992,1,tue dec 09 16:54:55 +0000 2014,my iphone is fucked thanks apple and ee what great help you were where can i get a new iphone from
2993,0,tue dec 09 16:55:15 +0000 2014,loving the samsung one with kristen bell rt adage watch the weekend's new tv ads from radioshack apple and more
2994,0,tue dec 09 17:00:13 +0000 2014,trade $aapl free nightly updates are posted here on twitter or you can visit the trade aapl free website here
2995,0,tue dec 09 17:02:25 +0000 2014,apple again orders app developer to remove a useful and popular feature via appygeek apple dictatorship
2996,0,tue dec 09 17:02:47 +0000 2014,top iphone and ipad games of  apple [apple] names monument valley  threes (tuesday  december)
2997,0,tue dec 09 17:09:09 +0000 2014,why can't i just date me why can't i clone me come thru apple
2998,1,tue dec 09 17:11:34 +0000 2014,apple and amazon refuse to make full federal workforce diversity data public diversity tech technology jobs
2999,1,tue dec 09 17:12:11 +0000 2014,the pop up message box on iphones is terrible apple
3000,0,tue dec 09 17:14:00 +0000 2014,apple ibooks is awesome thank you
3001,0,tue dec 09 17:24:09 +0000 2014, apple macbookair release may be the best mac yet
3002,0,tue dec 09 17:26:10 +0000 2014,thank you apple
3003,1,tue dec 09 17:28:43 +0000 2014,why apple and microsoft should be worried about google's chromebooks $aapl aapl
3004,1,tue dec 09 17:30:02 +0000 2014,aaplapple (aapl) stock is falling today amid ipod pricing lawsuit
3005,0,tue dec 09 17:30:15 +0000 2014,new apple patent from primesense covers kinect-style d spacemapping via techcrunch cooltech
3006,0,tue dec 09 17:30:46 +0000 2014,rt sanforddiday new apple patent from primesense covers kinect-style d spacemapping via techcrunch cooltech
3007,1,tue dec 09 17:31:44 +0000 2014,apple it really makes it hard to spend money on apps with functionality that might soon disappear on the today menu please stop this
3008,0,tue dec 09 17:34:53 +0000 2014,rt onerepublic studio at  ft one outlet  computers apple we need the batteries of the future now
3009,0,tue dec 09 17:36:21 +0000 2014,apple inc gopro inc products are go-to gifts analyst aapl
3010,1,tue dec 09 17:36:23 +0000 2014,i've tried turning it off and on what's my problem here apple
3011,0,tue dec 09 17:40:17 +0000 2014,'apple what to expect in '
3012,0,tue dec 09 17:40:29 +0000 2014,apple intraday comments - updated range - premium users aapl stockaction trading stocks mkt
3013,0,tue dec 09 17:42:06 +0000 2014,rt decodedfashion apple is reportedly hiring fashion-focused staff for its physical stores ftdaily fashiontech
3014,0,tue dec 09 17:42:11 +0000 2014,apple wins patent for d iphone ui w motion gestures reassigns  - aapl
3015,0,tue dec 09 17:45:03 +0000 2014,aaplm abe says apple to build technical center in japan
3016,0,tue dec 09 17:45:23 +0000 2014,'apple what to expect in '
3017,0,tue dec 09 17:48:31 +0000 2014,apple - fibonacci technicals levels - intraday update - $aapl aapl
3018,0,tue dec 09 17:49:09 +0000 2014,rt tcentury translate your app success story from taus member smartling - go global with apple tesla gopro
3019,0,tue dec 09 17:49:42 +0000 2014,the best apple iphone apps for 
3020,0,tue dec 09 17:50:45 +0000 2014,brooklyn is changing apple store is heading to bk
3021,1,tue dec 09 17:56:47 +0000 2014,steveliesman whatever it takes to bring this stock down you'll do it nothing is too dumb aapl 
3022,1,tue dec 09 17:58:29 +0000 2014,ipod lawsuit loses last plaintiff as judge discusses halt amid search for replacements aapl
3023,0,tue dec 09 17:58:50 +0000 2014,confirmed bose speakers returning to apple stores after removal earlier this year - aapl beatselectronics
3024,0,tue dec 09 18:00:04 +0000 2014,apple retailers teaching free 'hour of code' pcmag - apple hourofcode codeorg
3025,1,tue dec 09 18:03:02 +0000 2014,apple you made a mistake now its time to replace or fix all  macbook pro with graphics failure mbp
3026,0,tue dec 09 18:06:11 +0000 2014,use apple [apple]'s built in security feature to find your lost iphone (tuesday  december)
3027,0,tue dec 09 18:06:42 +0000 2014,apple intraday comments - updated range - premium users aapl stockaction trading stocks mkt
3028,0,tue dec 09 18:09:14 +0000 2014,apple apple tech support is so nice free stuff sucks about the ringtone issue though
3029,0,tue dec 09 18:10:42 +0000 2014,hurry up apple working hours a day on this laptop is killing my neck iwantmynewimacnow
3030,0,tue dec 09 18:11:35 +0000 2014,apple releases ios  with fix for disappearing ringtone issue aapl
3031,0,tue dec 09 18:15:41 +0000 2014,our new technogym treadmills getting assembled could only be better if apple carplay was compatible
3032,0,tue dec 09 18:16:40 +0000 2014,sacca if simplicity was hard to charge for why is aapl the most valuable company ipad
3033,0,tue dec 09 18:18:13 +0000 2014,what to expect from apple in  $aapl aapl
3034,0,tue dec 09 18:19:02 +0000 2014,apple - fibonacci technicals levels - intraday update - $aapl aapl
3035,1,tue dec 09 18:21:42 +0000 2014,literally have been trying to get my apple id re-enabled since november why in the actual fuck is this so difficult
3036,0,tue dec 09 18:22:02 +0000 2014,rt hoetbh why can't i just date me why can't i clone me come thru apple
3037,0,tue dec 09 18:22:21 +0000 2014,confirmed bose speakers returning to apple stores  - aapl beatselectronics
3038,0,tue dec 09 18:27:18 +0000 2014,jeff daniels in talks to play former apple ceo john sculley in aaron sorkin's steve jobs movie [mac blog] aapl
3039,1,tue dec 09 18:30:03 +0000 2014,aaplapple products may have bah humbug holiday survey
3040,0,tue dec 09 18:35:29 +0000 2014,apple - fibonacci technicals levels - intraday update - $aapl aapl
3041,0,tue dec 09 18:38:14 +0000 2014,definitely upgrading from want to need apple imac  best buy
3042,0,tue dec 09 18:42:18 +0000 2014,have just cashed out the aapl cfd - from $ to $ inside  hours - be brave sometimes
3043,0,tue dec 09 18:45:30 +0000 2014,did apple drop google maps for good apple maps now rolling out on - aapl
3044,1,tue dec 09 18:50:37 +0000 2014,please apple make the green button do what it used to do full screen is the exception not the rule whomovedmycheese
3045,0,tue dec 09 18:55:37 +0000 2014,apple releases ios  with fixes for bugs including ringtone issues - aapl companycheck
3046,0,tue dec 09 18:59:00 +0000 2014,pencil skirt and pacifier tech tuesday all about the leather apple
3047,0,tue dec 09 18:59:25 +0000 2014,apple ipod class action trial to continue temporarily without a plaintiff $aapl aapl
3048,1,tue dec 09 18:59:31 +0000 2014,another fucking software update really apple
3049,0,tue dec 09 19:02:29 +0000 2014,apple transitions 'find my iphone' web maps for from google to apple [ios blog] aapl
3050,0,tue dec 09 19:03:36 +0000 2014,five apple predictions for  i disagree absolutely apple will have an incredible holiday season aapl $
3051,0,tue dec 09 19:03:43 +0000 2014,it looked like aapl was going to be down again today but it made a turn for the positive
3052,0,tue dec 09 19:04:39 +0000 2014,best of stakeholderengagement in ' thenorthface + fourpawsuk cargill + theforesttrust apple + greenpeace
3053,0,tue dec 09 19:06:25 +0000 2014,mt kellenklein best of stakeholderengagement in ' thenorthface + fourpawsuk apple + greenpeace future
3054,0,tue dec 09 19:07:12 +0000 2014,apple sales imac inch  updated with yosi great family device refurbished   month warranty
3055,0,tue dec 09 19:09:03 +0000 2014,thank u apple i can now compile all of the pics that i communicate with in one place
3056,1,tue dec 09 19:10:37 +0000 2014,apple timcook its  mb  why do i need wifi to install it
3057,1,tue dec 09 19:11:12 +0000 2014,just been handed this apple device to fix m owner doesn't fancy waiting  nowounder
3058,1,tue dec 09 19:11:47 +0000 2014,dear santa all i want for christmas is for apple to send my iphone (ordered )
3059,1,tue dec 09 19:23:36 +0000 2014,yes rt garrettwollman no apple don't 'remind me tomorrow' just f'ing tell me what the updates you want to install actually are
3060,1,tue dec 09 19:25:51 +0000 2014,please apple don't go the way facebook has gone with their ios 'release notes' we deserve to know what's happening with our gear
3061,0,tue dec 09 19:26:32 +0000 2014,apple inc is catching up on iphone  supply but still lagging demand $aapl aapl
3062,0,tue dec 09 19:30:03 +0000 2014,aapla year later microsoft's nokia acquisition makes sense
3063,0,tue dec 09 19:31:12 +0000 2014,lastpass debuts 'auto-password change' feature for easy password changes [mac blog] aapl
3064,1,tue dec 09 19:34:37 +0000 2014,gave apple over k for a computer weeks agoand still nothing awesome
3065,1,tue dec 09 19:37:27 +0000 2014,happy monday my camera on my fancy apple iphoneplus suddenly stopped working this weekend so instead - i meme
3066,0,tue dec 09 19:38:39 +0000 2014,i called operator apple to speak to someone about corp funding the frank o geary baseball stadium in st pete fl shehungup timcook help
3067,0,tue dec 09 19:42:08 +0000 2014,elevate is apple's pick for number one iphone app of the year
3068,0,tue dec 09 19:43:03 +0000 2014,apple - fibonacci technicals levels - intraday update - $aapl aapl
3069,1,tue dec 09 19:48:26 +0000 2014,block trade detected in aapl
3070,1,tue dec 09 19:48:35 +0000 2014,we hope apple doesn't use glass for their new store in williamsburg we are afraid the sikrikim and tzimerman will break it
3071,1,tue dec 09 19:49:29 +0000 2014,apple why did you make it so difficult to get help with your products i just wasted  minutes of my life online and still am nowhere
3072,0,tue dec 09 19:50:08 +0000 2014,apple co-founder steve wozniak talks about steve jobs  apples early days via designtaxi
3073,1,tue dec 09 19:54:14 +0000 2014,my phone went from % to % apple please tell me how that is mathematically possible
3074,1,tue dec 09 19:54:56 +0000 2014,average mac user faced nine malware threats last year but os x remains minor target [mac blog] aapl
3075,0,tue dec 09 19:55:17 +0000 2014,zoonova what-if analysis aapl lnkd fb googl tsla stocks options bonds frn mm % - bps vol + % nasdaq 
3076,1,tue dec 09 19:55:32 +0000 2014,rt marisalovexox my phone went from % to % apple please tell me how that is mathematically possible
3077,0,tue dec 09 20:04:09 +0000 2014,why apple watch may be a luxury fashion hit $aapl aapl
3078,0,tue dec 09 20:05:14 +0000 2014,rt cnet apple pioneer bill fernandez on google glass oculus rift and the look of the future innovation
3079,1,tue dec 09 20:09:46 +0000 2014,fuck this is the third charger i've broke in like two months apple u suck and you know it
